"Subject","Trial","Ratio","Display","omega1","omega2","RMSE"
"007",6,60,FALSE,1.09846260087701,0.483855703567147,0.00941108888587467
"007",7,60,FALSE,1.24099656126084,0.637693805973854,0.0165376879976136
"007",8,60,FALSE,1.03874418042129,0.883432751766229,0.0464540086422322
"007",9,90,FALSE,1.02702744902034,0.128831740637083,0.0412603894038552
"007",10,90,FALSE,1.37505001103222,0.0710744143752687,0.0303214435295585
"007",11,90,FALSE,1.08300879890744,0.085002569548211,0.0128776840707834
"007",12,90,FALSE,1.26820103071961,0.0536676909761448,0.0437939146061616
"007",13,90,FALSE,1.03232610488655,0.0997719468691514,0.00757621705002
"007",14,90,FALSE,1.22028834231131,0.185096573736414,0.0288746608320195
"007",15,90,FALSE,1.26276853974925,0.0904240189584215,0.0171036017985553
"007",16,90,FALSE,1.0115612564344,0.173145866079429,0.0283113422013501
"007",17,60,FALSE,1.02882770224564,0.542744356551177,0.0184729978741797
"007",18,60,FALSE,0.715332065871883,0.746358259667698,0.0299772428159838
"007",19,60,FALSE,1.06737840969269,0.577357557808243,0.0367526000315337
"007",20,60,FALSE,0.875775189375497,0.941307754205509,0.0466398949186524
"007",21,60,FALSE,1.13429082167616,0.512522002127666,0.0121220567869968
"007",22,60,FALSE,1.27735182155731,0.727735880758576,0.0302046326027577
"007",23,60,FALSE,1.09325773960517,0.98389776791407,0.0439371462875904
"007",24,60,FALSE,0.843122993797062,0.852972986456659,0.0177827817573465
"007",25,90,FALSE,0.930034033568834,0.191280181811739,0.0223104525595248
"007",26,90,FALSE,1.28604528229491,0.0858489541638049,0.0196784266576282
"007",27,90,FALSE,1.28821207071142,0.100158667299129,0.0192576396494648
"007",28,90,FALSE,1.03128149837885,0.158725860721574,0.0204064685590178
"007",29,90,FALSE,1.35926665351873,0.0953628586755469,0.0160224876236823
"007",30,90,FALSE,0.840472076692409,0.129661555029071,0.0325387567521349
"007",31,90,FALSE,1.14571882904324,0.0871142303353905,0.0119642155472616
"007",32,90,FALSE,1.18286449126723,0.0919305279991339,0.0174231921551341
"007",33,60,TRUE,1.09189415530322,0.851342546147062,0.0175580719375633
"007",34,60,TRUE,1.06981898328982,1.00470705293402,0.0272391082375066
"007",35,60,TRUE,1.19208495774887,0.597792732385778,0.014373128589644
"007",36,60,TRUE,1.33792926747612,0.595487244763873,0.0185702415993035
"007",37,60,TRUE,0.976368832644719,1.1135968992913,0.0546250631109613
"007",38,60,TRUE,0.875466059426221,0.787371533481642,0.0605197259633627
"007",39,60,TRUE,0.960947712736666,0.858659539007792,0.0300286406994706
"007",40,60,TRUE,1.27361897378384,0.526744212971759,0.0268330212439452
"007",41,90,TRUE,1.15570295664671,0.123525959087343,0.0123333666755075
"007",42,90,TRUE,1.06423455122767,0.117120019830621,0.00737581994193481
"007",43,90,TRUE,1.21547046130448,0.0826000294666221,0.0140652010473514
"007",44,90,TRUE,1.10815866253722,0.0683741008977264,0.00946353921382613
"007",45,90,TRUE,1.01650157171826,0.115603509261672,0.0126298044799677
"007",46,90,TRUE,1.03619823876844,0.15311010938846,0.0381537562962054
"007",47,90,TRUE,1.26635946375843,0.130491394672537,0.01081102015969
"007",48,90,TRUE,0.988673212728718,0.1275827396623,0.0231468126850258
"007",49,60,TRUE,1.00582675522359,0.793628292270688,0.0324167170385736
"007",50,60,TRUE,0.970856422983758,0.668710378053652,0.0275191357556095
"007",51,60,TRUE,1.21706423727702,0.449932980673181,0.0176346965921529
"007",52,60,TRUE,1.08921802727327,0.39892751481804,0.0129540154718293
"007",53,60,TRUE,1.00686532763688,0.643330090415355,0.0119245702420009
"007",54,60,TRUE,1.03403518328848,0.512935912524885,0.020119344869328
"007",55,60,TRUE,1.16665324155028,0.440789999523332,0.0199307077852407
"007",56,60,TRUE,1.00620381472388,0.718763785569685,0.0329733365566921
"007",57,90,TRUE,1.25041398424288,0.0880200660725853,0.00837110926793349
"007",58,90,TRUE,1.40845409189076,0.0786188960987251,0.037412940390476
"007",59,90,TRUE,1.3192423197911,0.0817957000300801,0.00763455142795439
"007",60,90,TRUE,1.18463400034128,0.144524924020757,0.0125352167914799
"007",61,90,TRUE,1.29018436380728,0.0943104262226206,0.012077771423442
"007",62,90,TRUE,1.04628086430585,0.155906810986494,0.021018547583406
"007",63,90,TRUE,1.2716689708829,0.112028948144622,0.0170077851293006
"007",64,90,TRUE,0.87548257697192,0.137233151317694,0.057199526919902
"008",1,60,TRUE,2.40007811326611,0.0589784560885437,0.0470569736106243
"008",2,60,TRUE,1.19960567280016,0.307151464588328,0.0199047479822618
"008",3,60,TRUE,1.09676743284254,0.258165507824525,0.0092257178560977
"008",4,60,TRUE,1.95831301748179,0.0709440069930547,0.0259314561137963
"008",5,60,TRUE,1.53408795731173,0.764739287343156,0.0476910101403596
"008",6,60,TRUE,1.24092035834324,0.344178144468906,0.0152396948632271
"008",7,60,TRUE,1.42272870931821,0.346010891826538,0.035875558903086
"008",8,60,TRUE,1.2139828129421,0.922222789376384,0.0585405924071927
"008",9,90,TRUE,0.983548977601071,0.224175535584038,0.0697436272732181
"008",10,90,TRUE,1.53063730296354,0.044394862887529,0.0269903467708334
"008",11,90,TRUE,1.41364318509599,0.0529335954752946,0.0153218600505995
"008",12,90,TRUE,1.67458955989812,0.0829086032335308,0.00596466873703581
"008",13,90,TRUE,1.01761548845442,0.238560829693858,0.0470853911342861
"008",14,90,TRUE,1.04586955559071,0.281413429658911,0.0199771102171097
"008",15,90,TRUE,1.67572116718833,0.0706975955991954,0.0089334998953741
"008",16,90,TRUE,1.1815413259035,0.204838440652376,0.0238672752819259
"008",17,60,TRUE,1.865822931837,0.0424915778205564,0.0300947132114542
"008",18,60,TRUE,1.01272489536746,0.724371077014404,0.0294385110588449
"008",19,60,TRUE,1.01862364231745,0.515007197231735,0.052029261121466
"008",20,60,TRUE,1.14480696775301,0.72791768890674,0.0143881981871966
"008",21,60,TRUE,0.955949130154119,0.697190797687061,0.0424596937710053
"008",22,60,TRUE,0.938504485044227,0.722021801918734,0.0465236271452277
"008",23,60,TRUE,1.13893471617061,0.4091771271026,0.0212136971300022
"008",24,60,TRUE,1.14845470936003,0.583520520066147,0.025481279651
"008",25,90,TRUE,1.35896472275839,0.130941446428553,0.010126094793589
"008",26,90,TRUE,1.14624166527053,0.182701202744864,0.0279100187123274
"008",27,90,TRUE,1.21221494259142,0.204730546705036,0.0215805202603514
"008",28,90,TRUE,1.15332523063728,0.243003332560023,0.0182369433722942
"008",29,90,TRUE,1.1279587981535,0.242696977644332,0.013774636347623
"008",30,90,TRUE,1.10992016853784,0.265213404806417,0.0356697412873213
"008",31,90,TRUE,1.04620452557827,0.0906990676888347,0.0152262117523642
"008",32,90,TRUE,0.809343100107916,0.187171372312471,0.104526617438924
"008",33,60,FALSE,1.21668694437939,0.832331389278149,0.0155428712186058
"008",34,60,FALSE,1.01392663666287,0.876468140685216,0.0359218116322193
"008",35,60,FALSE,1.06322242442985,0.840917956650164,0.0307627985084254
"008",36,60,FALSE,1.15157072639766,0.734990356552136,0.0180896922489085
"008",37,60,FALSE,1.30609628470233,0.513800891451317,0.0436225130738643
"008",38,60,FALSE,1.03509464407176,0.566721236648448,0.0171667667740439
"008",39,60,FALSE,1.02519127638477,0.564255746524009,0.010628475036402
"008",40,60,FALSE,0.999408706562183,0.58648743104271,0.0118220787903648
"008",41,90,FALSE,1.42962706178382,0.092848658147996,0.0156234412724885
"008",42,90,FALSE,1.05623788803816,0.200574865527814,0.0192418358167784
"008",43,90,FALSE,1.24006630418783,0.264725340652987,0.0407192986091501
"008",44,90,FALSE,1.47968700756512,0.0942779163797917,0.0151278376141614
"008",45,90,FALSE,1.13732010391392,0.109987064530741,0.0239165025488112
"008",46,90,FALSE,1.29027970916477,0.107188113511639,0.0195615890957127
"008",47,90,FALSE,0.998246023748037,0.141546280248771,0.0317826785900318
"008",48,90,FALSE,1.05999282186645,0.213448448708074,0.0211658103031007
"008",49,60,FALSE,1.03372410876089,0.818389115259895,0.0135689616293082
"008",50,60,FALSE,1.0223469063134,0.692502501751451,0.00694745011432437
"008",51,60,FALSE,1.01323164323362,0.507259851714345,0.00339478767765752
"008",52,60,FALSE,1.02790634315713,0.71472944295628,0.00664974555958157
"008",53,60,FALSE,1.03044594011497,0.533945974291674,0.0194802629281101
"008",54,60,FALSE,1.09980385203852,0.365389650887207,0.00892538128030544
"008",55,60,FALSE,1.05401289043119,0.550380591609703,0.00751316733962369
"008",56,60,FALSE,1.01293835875608,0.663454078331277,0.0129442195034807
"008",57,90,FALSE,1.0537967555344,0.168149432651397,0.0216554594499706
"008",58,90,FALSE,1.09960344514331,0.132389035650058,0.0170371379756141
"008",59,90,FALSE,1.23583261223103,0.0887877917468662,0.0177138998891038
"008",60,90,FALSE,1.21126675310278,0.10087309473662,0.014846437546717
"008",61,90,FALSE,1.16100293419648,0.166263762611375,0.0182298602227572
"008",62,90,FALSE,1.45241360330562,0.103154933272586,0.0099073811713885
"008",63,90,FALSE,1.10802232817684,0.113980651849887,0.012074885358694
"008",64,90,FALSE,1.16124090256961,0.0992085490195118,0.0158663048747894
"009",1,60,FALSE,1.02776935466324,0.755707873099048,0.021657943960168
"009",2,60,FALSE,0.99102597564418,0.749489578405017,0.0225935497179507
"009",3,60,FALSE,0.938647577771026,1.06661170967215,0.0485733949457983
"009",4,60,FALSE,0.864392836734531,0.922638027919656,0.0242004396642826
"009",5,60,FALSE,1.01739576899468,0.82241315765935,0.0325913030355457
"009",6,60,FALSE,0.937643074966791,1.05875249871603,0.0209521617570223
"009",7,60,FALSE,0.78485259055264,0.973106172848193,0.0374185616248928
"009",8,60,FALSE,1.15824529278689,0.644060686851318,0.0161569011194188
"009",9,90,FALSE,0.790426449795887,0.21114021604805,0.0197681166302745
"009",10,90,FALSE,0.912969334503435,0.185347167029,0.0155524458197462
"009",11,90,FALSE,0.901015695017485,0.14270556909931,0.0146706981973464
"009",12,90,FALSE,0.945096988281294,0.212208477758341,0.0350551562125719
"009",13,90,FALSE,0.743489559621709,0.28250981266484,0.0465665385647355
"009",14,90,FALSE,0.972442647539435,0.116798253521841,0.0237461593687189
"009",15,90,FALSE,0.915358276534335,0.179623822538271,0.0171307276612822
"009",16,90,FALSE,0.906721678338271,0.149935824568549,0.0272978300174962
"009",17,60,FALSE,0.838835395510034,1.21039556184372,0.025751818705937
"009",18,60,FALSE,1.04135492334883,0.65919030848087,0.0541053167096767
"009",19,60,FALSE,0.91692977400931,0.714878804107394,0.0166471234748522
"009",20,60,FALSE,0.887484920549671,0.803901355683123,0.0273675125313674
"009",21,60,FALSE,1.01667644810948,0.524516368985503,0.00559794520112086
"009",22,60,FALSE,0.993264237041997,0.599848662967826,0.012889041951356
"009",23,60,FALSE,0.863202233746362,0.79747506445346,0.00540409082810684
"009",24,60,FALSE,0.938750190386745,0.576915203949354,0.025873793160291
"009",25,90,FALSE,0.773914922664722,0.208742105869572,0.0243544954049828
"009",26,90,FALSE,0.903539478941385,0.147579177302333,0.0216390089411859
"009",27,90,FALSE,0.908028683954404,0.107202266710594,0.0100189258323356
"009",28,90,FALSE,1.11120123488785,0.0770458452622,0.0176121347998131
"009",29,90,FALSE,1.0030667576668,0.0852815918643999,0.00714636655623257
"009",30,90,FALSE,1.04221005734733,0.123529598735542,0.0187466265609354
"009",31,90,FALSE,0.988021864096414,0.14675853074637,0.0277609439085281
"009",32,90,FALSE,0.907847784620124,0.151638369634649,0.0138774857169157
"009",33,60,TRUE,0.938040011341293,1.18289158999409,0.017054774182321
"009",34,60,TRUE,0.945507339367343,0.704119325556693,0.0179720371353303
"009",35,60,TRUE,1.11033025368574,0.386017364765754,0.0254829336235125
"009",36,60,TRUE,0.998407902366458,0.878274728233475,0.0126964881140249
"009",37,60,TRUE,0.949385789017757,0.785223747162311,0.0252931340788926
"009",38,60,TRUE,0.912636933483807,0.660989915805012,0.0109921456070434
"009",39,60,TRUE,0.895614222463168,0.583312777978999,0.00905770336882658
"009",40,60,TRUE,0.953997714138764,0.776298302742253,0.0228190071236432
"009",41,90,TRUE,0.907001243585421,0.122749928747083,0.00847072746239907
"009",42,90,TRUE,0.888440668323994,0.109316195100031,0.0180122263555213
"009",43,90,TRUE,0.884288380703354,0.134655662438991,0.0138671659710293
"009",44,90,TRUE,0.924095207407511,0.11988971279497,0.0198808221319809
"009",45,90,TRUE,1.01247433621565,0.133064865031781,0.0233959219234007
"009",46,90,TRUE,0.909439540333752,0.144893788582305,0.00696648390287793
"009",47,90,TRUE,0.828667860360393,0.201044005482718,0.0284179213389384
"009",48,90,TRUE,0.899959388298955,0.120807987596779,0.0139446475149345
"009",49,60,TRUE,0.918067149109721,0.656521983754169,0.0123635001311701
"009",50,60,TRUE,0.967545128659732,0.506093587666902,0.013578581117288
"009",51,60,TRUE,0.971185589127393,0.608609141369439,0.0196035684470999
"009",52,60,TRUE,0.950593092087595,0.586757459180133,0.011810957473248
"009",53,60,TRUE,1.00490160440351,0.897463958970636,0.0244921206744763
"009",54,60,TRUE,0.960449223062556,0.629488967489825,0.0103144071575478
"009",55,60,TRUE,1.01313436660242,0.681249286537234,0.0203888064170984
"009",56,60,TRUE,0.868577298410881,0.968644198776408,0.0203119700690491
"009",57,90,TRUE,8.47563095856458,0,0.130741962078547
"009",58,90,TRUE,0.87532784200844,0.129842273687444,0.034716164232904
"009",59,90,TRUE,1.01912716199369,0.100974504507602,0.00808418577914759
"009",60,90,TRUE,0.982833388817748,0.106493204535699,0.00663459723763476
"009",61,90,TRUE,0.90211162894708,0.111760147846167,0.0134364455201462
"009",62,90,TRUE,1.04146972121861,0.0766318804501619,0.0306332950091268
"009",63,90,TRUE,0.868808732525604,0.148558337121946,0.018122279917916
"009",64,90,TRUE,1.02826926713103,0.0852550438636477,0.0264265867180893
"010",1,60,TRUE,1.1051985858374,0.574724279256357,0.0216945063881304
"010",2,60,TRUE,1.06768702829003,0.590949947427395,0.0383330332688294
"010",3,60,TRUE,1.09120837604828,0.571170306334714,0.0199488322556972
"010",4,60,TRUE,0.914968668046204,0.549337715103788,0.0190453638031458
"010",5,60,TRUE,1.00754915376336,0.33654190883777,0.0167230576066717
"010",6,60,TRUE,0.98640136521451,0.312956557767151,0.0148548472670339
"010",7,60,TRUE,1.08044665178448,0.522369149857498,0.0114984278511576
"010",8,60,TRUE,1.00179483578911,0.316680265328969,0.0107612062771205
"010",9,90,TRUE,0.788573836168158,0.755254702278529,0.0374737023515195
"010",10,90,TRUE,0.954656246840408,0.793930900440969,0.0380938877110493
"010",11,90,TRUE,0.862646768127145,0.521845065057033,0.040703747119321
"010",12,90,TRUE,0.764214122421776,0.488775122413794,0.0535713011540171
"010",13,90,TRUE,0.836717345393758,0.387103722258707,0.0833310134400654
"010",14,90,TRUE,0.8598976889212,0.46814762114386,0.0732715072865796
"010",15,90,TRUE,0.50284055052113,0.81711182124237,0.0169789434564826
"010",16,90,TRUE,0.393556000952012,0.883567916165581,0.0262336874968517
"010",17,60,TRUE,0.998509459773815,0.399884867498235,0.0396421105743824
"010",18,60,TRUE,0.942450976574156,0.345677758924663,0.0295219806345119
"010",19,60,TRUE,0.947310477721182,0.37646520556365,0.0343156654178957
"010",20,60,TRUE,1.02530797610554,0.579538294492181,0.0180611886596949
"010",21,60,TRUE,0.780405016553022,0.619514844943337,0.027539636603153
"010",22,60,TRUE,0.953239772163036,0.44134725374615,0.0273342564136447
"010",23,60,TRUE,0.810425949816646,0.687588870646848,0.0299052564692299
"010",24,60,TRUE,0.690268757429394,0.727041412586824,0.0150738177397067
"010",25,90,TRUE,0.812037611981263,0.677546314835281,0.0527632891823613
"010",26,90,TRUE,1.03732015855417,0.394884214375706,0.103569308901405
"010",27,90,TRUE,0.723366409438766,0.526947054430517,0.0787663769982364
"010",28,90,TRUE,1.08928855028321,0.459026263007142,0.0772693973980778
"010",29,90,TRUE,0.767924779876194,0.773408281050013,0.0372912981021936
"010",30,90,TRUE,0.379199873617013,1.00033572149939,0.0129645076785993
"010",31,90,TRUE,0.420608125692998,0.928376058305728,0.0124020621879256
"010",32,90,TRUE,0.357027742999896,0.921244135846525,0.0205135802067565
"010",33,60,FALSE,1.04898067014381,0.589547403560168,0.0277832101317873
"010",34,60,FALSE,0.981820115260783,0.63204491043922,0.0679986177450635
"010",35,60,FALSE,0.843633292734066,0.72878642909432,0.0252870970407397
"010",36,60,FALSE,1.02452059675133,0.771688619670303,0.0185323291654622
"010",37,60,FALSE,1.12660641569745,0.532077506223705,0.0314974820796302
"010",38,60,FALSE,1.06196226862767,1.11974874211516,0.0416331704228175
"010",39,60,FALSE,0.944110886786804,0.970571887140595,0.0180167829468343
"010",40,60,FALSE,0.978911728247936,0.903004078342515,0.0252115876238934
"010",41,90,FALSE,0.848805653746486,0.434621358142281,0.0732363997813535
"010",42,90,FALSE,0.805767003551602,0.783958094320401,0.0369005365799954
"010",43,90,FALSE,0.444821644932797,0.900551489287497,0.0189867689405757
"010",44,90,FALSE,0.445473997875653,0.932676932196278,0.0214623006518722
"010",47,90,FALSE,1.01223135774695,0.636780722666541,0.047498221753916
"010",48,90,FALSE,0.88935538621091,0.829686867286018,0.0441382572982173
"010",49,60,FALSE,1.06685768386984,0.647222426168385,0.0223283583556439
"010",50,60,FALSE,1.02162031191099,0.733336907712849,0.0297917143042842
"010",51,60,FALSE,1.06685175365933,0.559126257788586,0.0319513873503241
"010",52,60,FALSE,0.986260672981831,0.902187677064334,0.0205504885829278
"010",53,60,FALSE,1.13581508402902,0.616537874307203,0.0346585459657671
"010",54,60,FALSE,0.963299814708946,0.799397288447343,0.0185611473482246
"010",55,60,FALSE,1.09979713461428,0.646433855891405,0.0220349814038886
"010",56,60,FALSE,1.01909497754549,0.749505149405134,0.0135030515806285
"010",57,90,FALSE,0.784256854778591,0.782773785920261,0.0324166258773916
"010",58,90,FALSE,1.29623613756483,0.771996215475466,0.072665580086035
"010",59,90,FALSE,0.925643316128063,0.651840107349894,0.0576826855764442
"010",60,90,FALSE,3.99132144525843,0.978857674035006,0.0424894331922724
"010",61,90,FALSE,0.336280221320587,0.999896092600401,0.0171617279561179
"010",62,90,FALSE,0.861200596786664,0.518837832608296,0.0610895655201673
"010",63,90,FALSE,0.512576033969891,0.832171909375946,0.0145178040431993
"010",64,90,FALSE,0.975082608744624,0.919107303403092,0.0402328927771803
"011",1,60,FALSE,0.991009120017428,0.63405964108853,0.0138742870457461
"011",2,60,FALSE,0.978050479698048,0.47942312080417,0.00683088863253419
"011",3,60,FALSE,1.06714112499186,0.438225112149897,0.00768308213938951
"011",4,60,FALSE,1.01723479263503,0.421856422762439,0.00638662675214303
"011",5,60,FALSE,1.06382430103315,0.342540784105236,0.00608455513756723
"011",6,60,FALSE,1.03087314196038,0.520641463537628,0.0228725954652267
"011",7,60,FALSE,1.06369401819214,0.38853557842071,0.00757266005999071
"011",8,60,FALSE,1.27691661509037,0.120470892806744,0.0176289642363689
"011",9,90,FALSE,1.05113097547769,0.215899802440667,0.0136379623877543
"011",10,90,FALSE,1.1196979691528,0.191997805540331,0.0210678032933918
"011",11,90,FALSE,1.17101509632066,0.204546177136822,0.00751885045265567
"011",12,90,FALSE,1.22612891716606,0.215636100001941,0.0132766400987097
"011",13,90,FALSE,1.10939155932108,0.25335895268916,0.0160828860297352
"011",14,90,FALSE,1.03668128650747,0.204324221412555,0.0280745073635581
"011",15,90,FALSE,1.10153399115256,0.236667659051336,0.0238043580548866
"011",16,90,FALSE,1.23599581077132,0.201435878192887,0.0130291599558562
"011",17,60,FALSE,1.03652918161087,0.522655167075931,0.010309086568823
"011",18,60,FALSE,0.945123121336288,0.70659893930437,0.0111047357831618
"011",19,60,FALSE,0.98208677207465,0.422259750935289,0.00910341473212849
"011",20,60,FALSE,1.14211174221202,0.443375454856287,0.0201350065396826
"011",21,60,FALSE,1.07670240796433,0.567877776915722,0.00816650671737348
"011",22,60,FALSE,1.03502920829574,0.643660619145515,0.0163320404196122
"011",23,60,FALSE,1.11289417343521,0.807349921255973,0.00900260725678415
"011",24,60,FALSE,0.995273347325292,0.784938054516556,0.0137208912457385
"011",25,90,FALSE,1.12104825439653,0.266751225187114,0.0112136881625093
"011",26,90,FALSE,1.21613940474424,0.276218198838833,0.012300195080696
"011",27,90,FALSE,1.21286828234165,0.262292162766671,0.00625626454248586
"011",28,90,FALSE,1.04685968898588,0.27558998525566,0.0253299256448026
"011",29,90,FALSE,1.03652515713863,0.267175891930005,0.018315001131604
"011",30,90,FALSE,1.00373188515037,0.25882119893112,0.0221349653361956
"011",31,90,FALSE,1.02939348182544,0.227085288675468,0.0186655077426514
"011",32,90,FALSE,1.19653373357416,0.207939548831112,0.0128053628189246
"011",33,60,TRUE,1.0100272017661,0.740845075448623,0.017854800083592
"011",34,60,TRUE,1.12214220917685,0.403223080414499,0.00941953482996248
"011",35,60,TRUE,1.11813345678547,0.440791024573452,0.00784522848760812
"011",36,60,TRUE,1.09167567962579,0.406290108811499,0.0128456128308482
"011",37,60,TRUE,1.09100593712447,0.446785108051547,0.017352244329675
"011",38,60,TRUE,1.07876306215166,0.513096764525023,0.015395853378744
"011",39,60,TRUE,1.10829198225369,0.385850996369456,0.0154019150200518
"011",40,60,TRUE,0.976252363285235,0.568334369326148,0.0186780051779956
"011",41,90,TRUE,1.40135230739821,0.137922146369296,0.00995703711760281
"011",42,90,TRUE,1.0582115350581,0.169415093585918,0.0151121298451319
"011",43,90,TRUE,1.05997448723155,0.210432413904964,0.0279275587016445
"011",44,90,TRUE,1.53613341808478,0.114276857713469,0.00773959521584223
"011",45,90,TRUE,1.26195422606777,0.195404179241385,0.0227909236207781
"011",46,90,TRUE,1.00475605787792,0.225822899180905,0.0164642949159034
"011",47,90,TRUE,1.30914927461856,0.136890533543222,0.0116704751279765
"011",48,90,TRUE,1.00137065963543,0.261663365491875,0.0223344648420261
"011",49,60,TRUE,0.941540181380812,0.791268646853507,0.00753027365835214
"011",50,60,TRUE,0.766849386720478,0.309573502064382,0.0403602332756798
"011",51,60,TRUE,1.07765644350661,0.399330735516074,0.0117288567294078
"011",52,60,TRUE,1.03823424129977,0.571625386172231,0.0108434713206718
"011",53,60,TRUE,0.906882878179791,0.552724792447366,0.0074391287208516
"011",54,60,TRUE,1.00969178949318,0.632178242569612,0.0112812159324372
"011",55,60,TRUE,1.08271732231564,0.428880776459447,0.0142435482281155
"011",56,60,TRUE,1.02126651533697,0.648565682801688,0.0116173856244033
"011",57,90,TRUE,1.11034722278917,0.235465832419996,0.0261230213174368
"011",58,90,TRUE,1.34728560096451,0,0.025254371805943
"011",59,90,TRUE,0.82755649187677,0.476918034487697,0.0375421869282707
