Subject,Trial,HiddenColor,Display,Ratio,BeadPosition,Sequence,MajorityBeads,ProbEstimate,FinalChoice,EvidenceAsymmetry,Accuracy
020,1,blue,True,60,0,"1,1,0,1,1,1,0,0",5,0.4979166666666667,blue,-4.5,1
020,1,blue,True,60,1,"1,1,0,1,1,1,0,0",5,0.4979166666666667,blue,-4.5,1
020,1,blue,True,60,2,"1,1,0,1,1,1,0,0",5,0.5541666666666667,blue,-4.5,1
020,1,blue,True,60,3,"1,1,0,1,1,1,0,0",5,0.5541666666666667,blue,-4.5,1
020,1,blue,True,60,4,"1,1,0,1,1,1,0,0",5,0.6020833333333333,blue,-4.5,1
020,1,blue,True,60,5,"1,1,0,1,1,1,0,0",5,0.6479166666666667,blue,-4.5,1
020,1,blue,True,60,6,"1,1,0,1,1,1,0,0",5,0.7729166666666667,blue,-4.5,1
020,1,blue,True,60,7,"1,1,0,1,1,1,0,0",5,0.7729166666666667,blue,-4.5,1
020,1,blue,True,60,8,"1,1,0,1,1,1,0,0",5,0.68125,blue,-4.5,1
020,2,blue,True,60,0,"0,1,1,0,1,1,1,0",5,0.4979166666666667,blue,0.5,1
020,2,blue,True,60,1,"0,1,1,0,1,1,1,0",5,0.4979166666666667,blue,0.5,1
020,2,blue,True,60,2,"0,1,1,0,1,1,1,0",5,0.4979166666666667,blue,0.5,1
020,2,blue,True,60,3,"0,1,1,0,1,1,1,0",5,0.5708333333333333,blue,0.5,1
020,2,blue,True,60,4,"0,1,1,0,1,1,1,0",5,0.4979166666666667,blue,0.5,1
020,2,blue,True,60,5,"0,1,1,0,1,1,1,0",5,0.56875,blue,0.5,1
020,2,blue,True,60,6,"0,1,1,0,1,1,1,0",5,0.56875,blue,0.5,1
020,2,blue,True,60,7,"0,1,1,0,1,1,1,0",5,0.65,blue,0.5,1
020,2,blue,True,60,8,"0,1,1,0,1,1,1,0",5,0.65,blue,0.5,1
020,3,blue,True,60,0,"1,1,0,1,1,1,1,1",7,0.5020833333333333,blue,1.5,1
020,3,blue,True,60,1,"1,1,0,1,1,1,1,1",7,0.5020833333333333,blue,1.5,1
020,3,blue,True,60,2,"1,1,0,1,1,1,1,1",7,0.5520833333333334,blue,1.5,1
020,3,blue,True,60,3,"1,1,0,1,1,1,1,1",7,0.5520833333333334,blue,1.5,1
020,3,blue,True,60,4,"1,1,0,1,1,1,1,1",7,0.6,blue,1.5,1
020,3,blue,True,60,5,"1,1,0,1,1,1,1,1",7,0.66875,blue,1.5,1
020,3,blue,True,60,6,"1,1,0,1,1,1,1,1",7,0.6979166666666666,blue,1.5,1
020,3,blue,True,60,7,"1,1,0,1,1,1,1,1",7,0.76875,blue,1.5,1
020,3,blue,True,60,8,"1,1,0,1,1,1,1,1",7,0.8520833333333333,blue,1.5,1
020,4,blue,True,60,0,"0,1,1,1,0,1,1,0",5,0.5041666666666667,blue,-0.5,1
020,4,blue,True,60,1,"0,1,1,1,0,1,1,0",5,0.5041666666666667,blue,-0.5,1
020,4,blue,True,60,2,"0,1,1,1,0,1,1,0",5,0.5041666666666667,blue,-0.5,1
020,4,blue,True,60,3,"0,1,1,1,0,1,1,0",5,0.5520833333333334,blue,-0.5,1
020,4,blue,True,60,4,"0,1,1,1,0,1,1,0",5,0.5979166666666667,blue,-0.5,1
020,4,blue,True,60,5,"0,1,1,1,0,1,1,0",5,0.5979166666666667,blue,-0.5,1
020,4,blue,True,60,6,"0,1,1,1,0,1,1,0",5,0.6541666666666667,blue,-0.5,1
020,4,blue,True,60,7,"0,1,1,1,0,1,1,0",5,0.7,blue,-0.5,1
020,4,blue,True,60,8,"0,1,1,1,0,1,1,0",5,0.7,blue,-0.5,1
020,5,blue,True,60,0,"0,0,1,1,1,0,1,1",5,0.4979166666666667,blue,4.5,1
020,5,blue,True,60,1,"0,0,1,1,1,0,1,1",5,0.4979166666666667,blue,4.5,1
020,5,blue,True,60,2,"0,0,1,1,1,0,1,1",5,0.45,blue,4.5,1
020,5,blue,True,60,3,"0,0,1,1,1,0,1,1",5,0.45,blue,4.5,1
020,5,blue,True,60,4,"0,0,1,1,1,0,1,1",5,0.4979166666666667,blue,4.5,1
020,5,blue,True,60,5,"0,0,1,1,1,0,1,1",5,0.4979166666666667,blue,4.5,1
020,5,blue,True,60,6,"0,0,1,1,1,0,1,1",5,0.4979166666666667,blue,4.5,1
020,5,blue,True,60,7,"0,0,1,1,1,0,1,1",5,0.5479166666666667,blue,4.5,1
020,5,blue,True,60,8,"0,0,1,1,1,0,1,1",5,0.5979166666666667,blue,4.5,1
020,6,blue,True,60,0,"0,0,0,1,1,1,1,1",5,0.5041666666666667,blue,7.5,1
020,6,blue,True,60,1,"0,0,0,1,1,1,1,1",5,0.5041666666666667,blue,7.5,1
020,6,blue,True,60,2,"0,0,0,1,1,1,1,1",5,0.45208333333333334,blue,7.5,1
020,6,blue,True,60,3,"0,0,0,1,1,1,1,1",5,0.3979166666666667,blue,7.5,1
020,6,blue,True,60,4,"0,0,0,1,1,1,1,1",5,0.3979166666666667,blue,7.5,1
020,6,blue,True,60,5,"0,0,0,1,1,1,1,1",5,0.3979166666666667,blue,7.5,1
020,6,blue,True,60,6,"0,0,0,1,1,1,1,1",5,0.5020833333333333,blue,7.5,1
020,6,blue,True,60,7,"0,0,0,1,1,1,1,1",5,0.6020833333333333,blue,7.5,1
020,6,blue,True,60,8,"0,0,0,1,1,1,1,1",5,0.6958333333333333,blue,7.5,1
020,7,blue,True,60,0,"1,1,1,1,1,0,1,1",7,0.5020833333333333,blue,-1.5,1
020,7,blue,True,60,1,"1,1,1,1,1,0,1,1",7,0.5020833333333333,blue,-1.5,1
020,7,blue,True,60,2,"1,1,1,1,1,0,1,1",7,0.5479166666666667,blue,-1.5,1
020,7,blue,True,60,3,"1,1,1,1,1,0,1,1",7,0.6041666666666666,blue,-1.5,1
020,7,blue,True,60,4,"1,1,1,1,1,0,1,1",7,0.6729166666666666,blue,-1.5,1
020,7,blue,True,60,5,"1,1,1,1,1,0,1,1",7,0.7166666666666667,blue,-1.5,1
020,7,blue,True,60,6,"1,1,1,1,1,0,1,1",7,0.7166666666666667,blue,-1.5,1
020,7,blue,True,60,7,"1,1,1,1,1,0,1,1",7,0.75625,blue,-1.5,1
020,7,blue,True,60,8,"1,1,1,1,1,0,1,1",7,0.8020833333333333,blue,-1.5,1
020,8,blue,True,60,0,"1,1,1,1,1,1,1,0",7,0.4979166666666667,blue,-3.5,1
020,8,blue,True,60,1,"1,1,1,1,1,1,1,0",7,0.4979166666666667,blue,-3.5,1
020,8,blue,True,60,2,"1,1,1,1,1,1,1,0",7,0.5541666666666667,blue,-3.5,1
020,8,blue,True,60,3,"1,1,1,1,1,1,1,0",7,0.58125,blue,-3.5,1
020,8,blue,True,60,4,"1,1,1,1,1,1,1,0",7,0.6083333333333334,blue,-3.5,1
020,8,blue,True,60,5,"1,1,1,1,1,1,1,0",7,0.6520833333333333,blue,-3.5,1
020,8,blue,True,60,6,"1,1,1,1,1,1,1,0",7,0.7666666666666666,blue,-3.5,1
020,8,blue,True,60,7,"1,1,1,1,1,1,1,0",7,0.8270833333333334,blue,-3.5,1
020,8,blue,True,60,8,"1,1,1,1,1,1,1,0",7,0.8270833333333334,blue,-3.5,1
020,9,green,True,90,0,"0,0,1,1,1,1,1,1",6,0.5020833333333333,green,6.0,1
020,9,green,True,90,1,"0,0,1,1,1,1,1,1",6,0.6729166666666666,green,6.0,1
020,9,green,True,90,2,"0,0,1,1,1,1,1,1",6,0.7,green,6.0,1
020,9,green,True,90,3,"0,0,1,1,1,1,1,1",6,0.7,green,6.0,1
020,9,green,True,90,4,"0,0,1,1,1,1,1,1",6,0.4979166666666667,green,6.0,1
020,9,green,True,90,5,"0,0,1,1,1,1,1,1",6,0.47291666666666665,green,6.0,1
020,9,green,True,90,6,"0,0,1,1,1,1,1,1",6,0.3854166666666667,green,6.0,1
020,9,green,True,90,7,"0,0,1,1,1,1,1,1",6,0.09791666666666665,green,6.0,1
020,9,green,True,90,8,"0,0,1,1,1,1,1,1",6,0.09791666666666665,green,6.0,1
020,10,blue,True,90,0,"0,1,1,1,0,1,1,0",5,0.5020833333333333,blue,-0.5,1
020,10,blue,True,90,1,"0,1,1,1,0,1,1,0",5,0.45208333333333334,blue,-0.5,1
020,10,blue,True,90,2,"0,1,1,1,0,1,1,0",5,0.45208333333333334,blue,-0.5,1
020,10,blue,True,90,3,"0,1,1,1,0,1,1,0",5,0.5666666666666667,blue,-0.5,1
020,10,blue,True,90,4,"0,1,1,1,0,1,1,0",5,0.6354166666666666,blue,-0.5,1
020,10,blue,True,90,5,"0,1,1,1,0,1,1,0",5,0.6041666666666666,blue,-0.5,1
020,10,blue,True,90,6,"0,1,1,1,0,1,1,0",5,0.6520833333333333,blue,-0.5,1
020,10,blue,True,90,7,"0,1,1,1,0,1,1,0",5,0.7020833333333334,blue,-0.5,1
020,10,blue,True,90,8,"0,1,1,1,0,1,1,0",5,0.5979166666666667,blue,-0.5,1
020,11,blue,True,90,0,"1,1,1,1,1,1,1,1",8,0.49583333333333335,blue,0.0,1
020,11,blue,True,90,1,"1,1,1,1,1,1,1,1",8,0.5520833333333334,blue,0.0,1
020,11,blue,True,90,2,"1,1,1,1,1,1,1,1",8,0.6041666666666666,blue,0.0,1
020,11,blue,True,90,3,"1,1,1,1,1,1,1,1",8,0.68125,blue,0.0,1
020,11,blue,True,90,4,"1,1,1,1,1,1,1,1",8,0.7520833333333333,blue,0.0,1
020,11,blue,True,90,5,"1,1,1,1,1,1,1,1",8,0.7958333333333334,blue,0.0,1
020,11,blue,True,90,6,"1,1,1,1,1,1,1,1",8,0.8520833333333333,blue,0.0,1
020,11,blue,True,90,7,"1,1,1,1,1,1,1,1",8,0.91875,blue,0.0,1
020,11,blue,True,90,8,"1,1,1,1,1,1,1,1",8,0.9875,blue,0.0,1
020,12,blue,True,90,0,"1,1,1,1,1,1,1,1",8,0.5020833333333333,blue,0.0,1
020,12,blue,True,90,1,"1,1,1,1,1,1,1,1",8,0.5229166666666667,blue,0.0,1
020,12,blue,True,90,2,"1,1,1,1,1,1,1,1",8,0.5729166666666666,blue,0.0,1
020,12,blue,True,90,3,"1,1,1,1,1,1,1,1",8,0.6520833333333333,blue,0.0,1
020,12,blue,True,90,4,"1,1,1,1,1,1,1,1",8,0.725,blue,0.0,1
020,12,blue,True,90,5,"1,1,1,1,1,1,1,1",8,0.7604166666666667,blue,0.0,1
020,12,blue,True,90,6,"1,1,1,1,1,1,1,1",8,0.8479166666666667,blue,0.0,1
020,12,blue,True,90,7,"1,1,1,1,1,1,1,1",8,0.9166666666666667,blue,0.0,1
020,12,blue,True,90,8,"1,1,1,1,1,1,1,1",8,0.9895833333333333,blue,0.0,1
020,13,green,True,90,0,"0,0,0,1,1,1,1,1",5,0.49583333333333335,green,7.5,1
020,13,green,True,90,1,"0,0,0,1,1,1,1,1",5,0.5604166666666667,green,7.5,1
020,13,green,True,90,2,"0,0,0,1,1,1,1,1",5,0.6395833333333334,green,7.5,1
020,13,green,True,90,3,"0,0,0,1,1,1,1,1",5,0.66875,green,7.5,1
020,13,green,True,90,4,"0,0,0,1,1,1,1,1",5,0.66875,green,7.5,1
020,13,green,True,90,5,"0,0,0,1,1,1,1,1",5,0.6520833333333333,green,7.5,1
020,13,green,True,90,6,"0,0,0,1,1,1,1,1",5,0.4979166666666667,green,7.5,1
020,13,green,True,90,7,"0,0,0,1,1,1,1,1",5,0.45416666666666666,green,7.5,1
020,13,green,True,90,8,"0,0,0,1,1,1,1,1",5,0.4,green,7.5,1
020,14,green,True,90,0,"1,1,1,1,1,1,1,1",8,0.5,green,0.0,1
020,14,green,True,90,1,"1,1,1,1,1,1,1,1",8,0.45208333333333334,green,0.0,1
020,14,green,True,90,2,"1,1,1,1,1,1,1,1",8,0.40208333333333335,green,0.0,1
020,14,green,True,90,3,"1,1,1,1,1,1,1,1",8,0.32708333333333334,green,0.0,1
020,14,green,True,90,4,"1,1,1,1,1,1,1,1",8,0.2520833333333333,green,0.0,1
020,14,green,True,90,5,"1,1,1,1,1,1,1,1",8,0.19583333333333336,green,0.0,1
020,14,green,True,90,6,"1,1,1,1,1,1,1,1",8,0.08124999999999999,green,0.0,1
020,14,green,True,90,7,"1,1,1,1,1,1,1,1",8,0.08124999999999999,green,0.0,1
020,14,green,True,90,8,"1,1,1,1,1,1,1,1",8,0.014583333333333337,green,0.0,1
020,15,blue,True,90,0,"1,1,1,1,1,1,0,0",6,0.5020833333333333,blue,-6.0,1
020,15,blue,True,90,1,"1,1,1,1,1,1,0,0",6,0.5520833333333334,blue,-6.0,1
020,15,blue,True,90,2,"1,1,1,1,1,1,0,0",6,0.6020833333333333,blue,-6.0,1
020,15,blue,True,90,3,"1,1,1,1,1,1,0,0",6,0.6520833333333333,blue,-6.0,1
020,15,blue,True,90,4,"1,1,1,1,1,1,0,0",6,0.7145833333333333,blue,-6.0,1
020,15,blue,True,90,5,"1,1,1,1,1,1,0,0",6,0.7979166666666666,blue,-6.0,1
020,15,blue,True,90,6,"1,1,1,1,1,1,0,0",6,0.8625,blue,-6.0,1
020,15,blue,True,90,7,"1,1,1,1,1,1,0,0",6,0.8625,blue,-6.0,1
020,15,blue,True,90,8,"1,1,1,1,1,1,0,0",6,0.78125,blue,-6.0,1
020,16,green,True,90,0,"0,1,1,1,1,1,1,1",7,0.5020833333333333,green,3.5,1
020,16,green,True,90,1,"0,1,1,1,1,1,1,1",7,0.5729166666666666,green,3.5,1
020,16,green,True,90,2,"0,1,1,1,1,1,1,1",7,0.5020833333333333,green,3.5,1
020,16,green,True,90,3,"0,1,1,1,1,1,1,1",7,0.39166666666666666,green,3.5,1
020,16,green,True,90,4,"0,1,1,1,1,1,1,1",7,0.3520833333333333,green,3.5,1
020,16,green,True,90,5,"0,1,1,1,1,1,1,1",7,0.2895833333333333,green,3.5,1
020,16,green,True,90,6,"0,1,1,1,1,1,1,1",7,0.24166666666666664,green,3.5,1
020,16,green,True,90,7,"0,1,1,1,1,1,1,1",7,0.16666666666666669,green,3.5,1
