Subject,Trial,HiddenColor,Display,Ratio,BeadPosition,Sequence,MajorityBeads,ProbEstimate,FinalChoice,EvidenceAsymmetry,Accuracy
009,1,blue,False,60,0,"0,0,1,0,1,1,1,1",5,0.5027777777777778,blue,6.5,1
009,1,blue,False,60,1,"0,0,1,0,1,1,1,1",5,0.37083333333333335,blue,6.5,1
009,1,blue,False,60,2,"0,0,1,0,1,1,1,1",5,0.3472222222222222,blue,6.5,1
009,1,blue,False,60,3,"0,0,1,0,1,1,1,1",5,0.42083333333333334,blue,6.5,1
009,1,blue,False,60,4,"0,0,1,0,1,1,1,1",5,0.3597222222222222,blue,6.5,1
009,1,blue,False,60,5,"0,0,1,0,1,1,1,1",5,0.41944444444444445,blue,6.5,1
009,1,blue,False,60,6,"0,0,1,0,1,1,1,1",5,0.4986111111111111,blue,6.5,1
009,1,blue,False,60,7,"0,0,1,0,1,1,1,1",5,0.5541666666666667,blue,6.5,1
009,1,blue,False,60,8,"0,0,1,0,1,1,1,1",5,0.625,blue,6.5,1
009,2,blue,False,60,0,"1,1,0,1,1,1,0,0",5,0.5,blue,-4.5,1
009,2,blue,False,60,1,"1,1,0,1,1,1,0,0",5,0.5513888888888889,blue,-4.5,1
009,2,blue,False,60,2,"1,1,0,1,1,1,0,0",5,0.6097222222222223,blue,-4.5,1
009,2,blue,False,60,3,"1,1,0,1,1,1,0,0",5,0.5625,blue,-4.5,1
009,2,blue,False,60,4,"1,1,0,1,1,1,0,0",5,0.6430555555555555,blue,-4.5,1
009,2,blue,False,60,5,"1,1,0,1,1,1,0,0",5,0.7208333333333333,blue,-4.5,1
009,2,blue,False,60,6,"1,1,0,1,1,1,0,0",5,0.8083333333333333,blue,-4.5,1
009,2,blue,False,60,7,"1,1,0,1,1,1,0,0",5,0.6986111111111111,blue,-4.5,1
009,2,blue,False,60,8,"1,1,0,1,1,1,0,0",5,0.6263888888888889,blue,-4.5,1
009,3,blue,False,60,0,"1,1,1,1,0,1,0,0",5,0.5013888888888889,blue,-6.5,1
009,3,blue,False,60,1,"1,1,1,1,0,1,0,0",5,0.7180555555555556,blue,-6.5,1
009,3,blue,False,60,2,"1,1,1,1,0,1,0,0",5,0.7430555555555556,blue,-6.5,1
009,3,blue,False,60,3,"1,1,1,1,0,1,0,0",5,0.7652777777777777,blue,-6.5,1
009,3,blue,False,60,4,"1,1,1,1,0,1,0,0",5,0.7736111111111111,blue,-6.5,1
009,3,blue,False,60,5,"1,1,1,1,0,1,0,0",5,0.7319444444444445,blue,-6.5,1
009,3,blue,False,60,6,"1,1,1,1,0,1,0,0",5,0.7791666666666667,blue,-6.5,1
009,3,blue,False,60,7,"1,1,1,1,0,1,0,0",5,0.7097222222222223,blue,-6.5,1
009,3,blue,False,60,8,"1,1,1,1,0,1,0,0",5,0.6305555555555555,blue,-6.5,1
009,4,blue,False,60,0,"0,1,1,0,1,1,1,0",5,0.5027777777777778,blue,0.5,1
009,4,blue,False,60,1,"0,1,1,0,1,1,1,0",5,0.35555555555555557,blue,0.5,1
009,4,blue,False,60,2,"0,1,1,0,1,1,1,0",5,0.4986111111111111,blue,0.5,1
009,4,blue,False,60,3,"0,1,1,0,1,1,1,0",5,0.5972222222222222,blue,0.5,1
009,4,blue,False,60,4,"0,1,1,0,1,1,1,0",5,0.5027777777777778,blue,0.5,1
009,4,blue,False,60,5,"0,1,1,0,1,1,1,0",5,0.6138888888888889,blue,0.5,1
009,4,blue,False,60,6,"0,1,1,0,1,1,1,0",5,0.65,blue,0.5,1
009,4,blue,False,60,7,"0,1,1,0,1,1,1,0",5,0.7027777777777777,blue,0.5,1
009,4,blue,False,60,8,"0,1,1,0,1,1,1,0",5,0.6236111111111111,blue,0.5,1
009,5,green,False,60,0,"0,0,1,1,1,0,1,1",5,0.5027777777777778,green,4.5,1
009,5,green,False,60,1,"0,0,1,1,1,0,1,1",5,0.6361111111111111,green,4.5,1
009,5,green,False,60,2,"0,0,1,1,1,0,1,1",5,0.6486111111111111,green,4.5,1
009,5,green,False,60,3,"0,0,1,1,1,0,1,1",5,0.625,green,4.5,1
009,5,green,False,60,4,"0,0,1,1,1,0,1,1",5,0.5041666666666667,green,4.5,1
009,5,green,False,60,5,"0,0,1,1,1,0,1,1",5,0.39166666666666666,green,4.5,1
009,5,green,False,60,6,"0,0,1,1,1,0,1,1",5,0.5,green,4.5,1
009,5,green,False,60,7,"0,0,1,1,1,0,1,1",5,0.41388888888888886,green,4.5,1
009,5,green,False,60,8,"0,0,1,1,1,0,1,1",5,0.4,green,4.5,1
009,6,blue,False,60,0,"1,1,0,1,1,1,1,1",7,0.5027777777777778,blue,1.5,1
009,6,blue,False,60,1,"1,1,0,1,1,1,1,1",7,0.6361111111111111,blue,1.5,1
009,6,blue,False,60,2,"1,1,0,1,1,1,1,1",7,0.675,blue,1.5,1
009,6,blue,False,60,3,"1,1,0,1,1,1,1,1",7,0.6222222222222222,blue,1.5,1
009,6,blue,False,60,4,"1,1,0,1,1,1,1,1",7,0.6958333333333333,blue,1.5,1
009,6,blue,False,60,5,"1,1,0,1,1,1,1,1",7,0.7666666666666666,blue,1.5,1
009,6,blue,False,60,6,"1,1,0,1,1,1,1,1",7,0.8263888888888888,blue,1.5,1
009,6,blue,False,60,7,"1,1,0,1,1,1,1,1",7,0.8555555555555556,blue,1.5,1
009,6,blue,False,60,8,"1,1,0,1,1,1,1,1",7,0.8694444444444445,blue,1.5,1
009,7,green,False,60,0,"1,1,1,1,1,1,1,1",8,0.5180555555555556,green,0.0,1
009,7,green,False,60,1,"1,1,1,1,1,1,1,1",8,0.3763888888888889,green,0.0,1
009,7,green,False,60,2,"1,1,1,1,1,1,1,1",8,0.3194444444444444,green,0.0,1
009,7,green,False,60,3,"1,1,1,1,1,1,1,1",8,0.28194444444444444,green,0.0,1
009,7,green,False,60,4,"1,1,1,1,1,1,1,1",8,0.26666666666666666,green,0.0,1
009,7,green,False,60,5,"1,1,1,1,1,1,1,1",8,0.26805555555555555,green,0.0,1
009,7,green,False,60,6,"1,1,1,1,1,1,1,1",8,0.22499999999999998,green,0.0,1
009,7,green,False,60,7,"1,1,1,1,1,1,1,1",8,0.20416666666666666,green,0.0,1
009,7,green,False,60,8,"1,1,1,1,1,1,1,1",8,0.09999999999999998,green,0.0,1
009,8,green,False,60,0,"1,0,1,1,1,1,0,1",6,0.49722222222222223,green,0.0,1
009,8,green,False,60,1,"1,0,1,1,1,1,0,1",6,0.4041666666666667,green,0.0,1
009,8,green,False,60,2,"1,0,1,1,1,1,0,1",6,0.4986111111111111,green,0.0,1
009,8,green,False,60,3,"1,0,1,1,1,1,0,1",6,0.39722222222222225,green,0.0,1
009,8,green,False,60,4,"1,0,1,1,1,1,0,1",6,0.35,green,0.0,1
009,8,green,False,60,5,"1,0,1,1,1,1,0,1",6,0.29305555555555557,green,0.0,1
009,8,green,False,60,6,"1,0,1,1,1,1,0,1",6,0.19305555555555554,green,0.0,1
009,8,green,False,60,7,"1,0,1,1,1,1,0,1",6,0.2,green,0.0,1
009,8,green,False,60,8,"1,0,1,1,1,1,0,1",6,0.12638888888888888,green,0.0,1
009,9,blue,False,90,0,"1,1,1,1,1,1,1,1",8,0.4986111111111111,blue,0.0,1
009,9,blue,False,90,1,"1,1,1,1,1,1,1,1",8,0.6402777777777777,blue,0.0,1
009,9,blue,False,90,2,"1,1,1,1,1,1,1,1",8,0.6916666666666667,blue,0.0,1
009,9,blue,False,90,3,"1,1,1,1,1,1,1,1",8,0.75,blue,0.0,1
009,9,blue,False,90,4,"1,1,1,1,1,1,1,1",8,0.7944444444444445,blue,0.0,1
009,9,blue,False,90,5,"1,1,1,1,1,1,1,1",8,0.8111111111111111,blue,0.0,1
009,9,blue,False,90,6,"1,1,1,1,1,1,1,1",8,0.825,blue,0.0,1
009,9,blue,False,90,7,"1,1,1,1,1,1,1,1",8,0.8375,blue,0.0,1
009,9,blue,False,90,8,"1,1,1,1,1,1,1,1",8,0.9069444444444444,blue,0.0,1
009,10,blue,False,90,0,"0,1,1,1,1,1,1,1",7,0.49722222222222223,blue,3.5,1
009,10,blue,False,90,1,"0,1,1,1,1,1,1,1",7,0.3888888888888889,blue,3.5,1
009,10,blue,False,90,2,"0,1,1,1,1,1,1,1",7,0.5027777777777778,blue,3.5,1
009,10,blue,False,90,3,"0,1,1,1,1,1,1,1",7,0.5847222222222223,blue,3.5,1
009,10,blue,False,90,4,"0,1,1,1,1,1,1,1",7,0.7180555555555556,blue,3.5,1
009,10,blue,False,90,5,"0,1,1,1,1,1,1,1",7,0.7444444444444445,blue,3.5,1
009,10,blue,False,90,6,"0,1,1,1,1,1,1,1",7,0.7986111111111112,blue,3.5,1
009,10,blue,False,90,7,"0,1,1,1,1,1,1,1",7,0.8652777777777778,blue,3.5,1
009,10,blue,False,90,8,"0,1,1,1,1,1,1,1",7,0.8708333333333333,blue,3.5,1
009,11,green,False,90,0,"1,1,1,1,1,0,0,0",5,0.49583333333333335,green,-7.5,1
009,11,green,False,90,1,"1,1,1,1,1,0,0,0",5,0.3888888888888889,green,-7.5,1
009,11,green,False,90,2,"1,1,1,1,1,0,0,0",5,0.33472222222222225,green,-7.5,1
009,11,green,False,90,3,"1,1,1,1,1,0,0,0",5,0.3027777777777778,green,-7.5,1
009,11,green,False,90,4,"1,1,1,1,1,0,0,0",5,0.2569444444444444,green,-7.5,1
009,11,green,False,90,5,"1,1,1,1,1,0,0,0",5,0.22916666666666669,green,-7.5,1
009,11,green,False,90,6,"1,1,1,1,1,0,0,0",5,0.29027777777777775,green,-7.5,1
009,11,green,False,90,7,"1,1,1,1,1,0,0,0",5,0.39722222222222225,green,-7.5,1
009,11,green,False,90,8,"1,1,1,1,1,0,0,0",5,0.4652777777777778,green,-7.5,1
009,12,green,False,90,0,"1,1,0,1,1,1,1,1",7,0.5013888888888889,green,1.5,1
009,12,green,False,90,1,"1,1,0,1,1,1,1,1",7,0.3597222222222222,green,1.5,1
009,12,green,False,90,2,"1,1,0,1,1,1,1,1",7,0.32361111111111107,green,1.5,1
009,12,green,False,90,3,"1,1,0,1,1,1,1,1",7,0.36388888888888893,green,1.5,1
009,12,green,False,90,4,"1,1,0,1,1,1,1,1",7,0.24305555555555558,green,1.5,1
009,12,green,False,90,5,"1,1,0,1,1,1,1,1",7,0.20694444444444443,green,1.5,1
009,12,green,False,90,6,"1,1,0,1,1,1,1,1",7,0.1652777777777778,green,1.5,1
009,12,green,False,90,7,"1,1,0,1,1,1,1,1",7,0.15000000000000002,green,1.5,1
009,12,green,False,90,8,"1,1,0,1,1,1,1,1",7,0.11944444444444446,green,1.5,1
009,13,blue,False,90,0,"1,0,1,1,1,1,0,1",6,0.5013888888888889,blue,0.0,1
009,13,blue,False,90,1,"1,0,1,1,1,1,0,1",6,0.5736111111111111,blue,0.0,1
009,13,blue,False,90,2,"1,0,1,1,1,1,0,1",6,0.4013888888888889,blue,0.0,1
009,13,blue,False,90,3,"1,0,1,1,1,1,0,1",6,0.6972222222222222,blue,0.0,1
009,13,blue,False,90,4,"1,0,1,1,1,1,0,1",6,0.7625,blue,0.0,1
009,13,blue,False,90,5,"1,0,1,1,1,1,0,1",6,0.7875,blue,0.0,1
009,13,blue,False,90,6,"1,0,1,1,1,1,0,1",6,0.8041666666666667,blue,0.0,1
009,13,blue,False,90,7,"1,0,1,1,1,1,0,1",6,0.6555555555555556,blue,0.0,1
009,13,blue,False,90,8,"1,0,1,1,1,1,0,1",6,0.7486111111111111,blue,0.0,1
009,14,green,False,90,0,"1,1,1,1,1,1,1,1",8,0.5055555555555555,green,0.0,1
009,14,green,False,90,1,"1,1,1,1,1,1,1,1",8,0.4236111111111111,green,0.0,1
009,14,green,False,90,2,"1,1,1,1,1,1,1,1",8,0.34305555555555556,green,0.0,1
009,14,green,False,90,3,"1,1,1,1,1,1,1,1",8,0.31805555555555554,green,0.0,1
009,14,green,False,90,4,"1,1,1,1,1,1,1,1",8,0.3055555555555556,green,0.0,1
009,14,green,False,90,5,"1,1,1,1,1,1,1,1",8,0.24444444444444446,green,0.0,1
009,14,green,False,90,6,"1,1,1,1,1,1,1,1",8,0.2152777777777778,green,0.0,1
009,14,green,False,90,7,"1,1,1,1,1,1,1,1",8,0.16944444444444445,green,0.0,1
009,14,green,False,90,8,"1,1,1,1,1,1,1,1",8,0.10138888888888886,green,0.0,1
009,15,green,False,90,0,"0,1,1,1,0,1,1,0",5,0.5041666666666667,green,-0.5,1
009,15,green,False,90,1,"0,1,1,1,0,1,1,0",5,0.6138888888888889,green,-0.5,1
009,15,green,False,90,2,"0,1,1,1,0,1,1,0",5,0.5,green,-0.5,1
009,15,green,False,90,3,"0,1,1,1,0,1,1,0",5,0.4097222222222222,green,-0.5,1
009,15,green,False,90,4,"0,1,1,1,0,1,1,0",5,0.30833333333333335,green,-0.5,1
009,15,green,False,90,5,"0,1,1,1,0,1,1,0",5,0.39166666666666666,green,-0.5,1
009,15,green,False,90,6,"0,1,1,1,0,1,1,0",5,0.3208333333333333,green,-0.5,1
009,15,green,False,90,7,"0,1,1,1,0,1,1,0",5,0.29305555555555557,green,-0.5,1
009,15,green,False,90,8,"0,1,1,1,0,1,1,0",5,0.3736111111111111,green,-0.5,1
009,16,green,False,90,0,"1,1,1,1,1,1,1,1",8,0.5013888888888889,green,0.0,1
009,16,green,False,90,1,"1,1,1,1,1,1,1,1",8,0.3625,green,0.0,1
009,16,green,False,90,2,"1,1,1,1,1,1,1,1",8,0.3388888888888889,green,0.0,1
009,16,green,False,90,3,"1,1,1,1,1,1,1,1",8,0.2875,green,0.0,1
009,16,green,False,90,4,"1,1,1,1,1,1,1,1",8,0.27361111111111114,green,0.0,1
009,16,green,False,90,5,"1,1,1,1,1,1,1,1",8,0.22916666666666669,green,0.0,1
009,16,green,False,90,6,"1,1,1,1,1,1,1,1",8,0.18333333333333335,green,0.0,1
009,16,green,False,90,7,"1,1,1,1,1,1,1,1",8,0.1375,green,0.0,1
009,16,green,False,90,8,"1,1,1,1,1,1,1,1",8,0.10138888888888886,green,0.0,1
009,17,green,False,60,0,"1,1,1,1,1,0,1,1",7,0.5138888888888888,green,-1.5,1
009,17,green,False,60,1,"1,1,1,1,1,0,1,1",7,0.33472222222222225,green,-1.5,1
009,17,green,False,60,2,"1,1,1,1,1,0,1,1",7,0.29027777777777775,green,-1.5,1
009,17,green,False,60,3,"1,1,1,1,1,0,1,1",7,0.24444444444444446,green,-1.5,1
009,17,green,False,60,4,"1,1,1,1,1,0,1,1",7,0.20277777777777778,green,-1.5,1
009,17,green,False,60,5,"1,1,1,1,1,0,1,1",7,0.15000000000000002,green,-1.5,1
009,17,green,False,60,6,"1,1,1,1,1,0,1,1",7,0.24166666666666664,green,-1.5,1
009,17,green,False,60,7,"1,1,1,1,1,0,1,1",7,0.21111111111111114,green,-1.5,1
009,17,green,False,60,8,"1,1,1,1,1,0,1,1",7,0.19027777777777777,green,-1.5,1
009,18,green,False,60,0,"0,0,0,1,1,1,1,1",5,0.5041666666666667,green,7.5,1
009,18,green,False,60,1,"0,0,0,1,1,1,1,1",5,0.5527777777777778,green,7.5,1
009,18,green,False,60,2,"0,0,0,1,1,1,1,1",5,0.6013888888888889,green,7.5,1
009,18,green,False,60,3,"0,0,0,1,1,1,1,1",5,0.6222222222222222,green,7.5,1
009,18,green,False,60,4,"0,0,0,1,1,1,1,1",5,0.7305555555555556,green,7.5,1
009,18,green,False,60,5,"0,0,0,1,1,1,1,1",5,0.675,green,7.5,1
009,18,green,False,60,6,"0,0,0,1,1,1,1,1",5,0.49583333333333335,green,7.5,1
009,18,green,False,60,7,"0,0,0,1,1,1,1,1",5,0.43333333333333335,green,7.5,1
009,18,green,False,60,8,"0,0,0,1,1,1,1,1",5,0.3875,green,7.5,1
009,19,blue,False,60,0,"1,1,1,1,1,1,0,0",6,0.5041666666666667,blue,-6.0,1
009,19,blue,False,60,1,"1,1,1,1,1,1,0,0",6,0.6166666666666667,blue,-6.0,1
009,19,blue,False,60,2,"1,1,1,1,1,1,0,0",6,0.6444444444444444,blue,-6.0,1
009,19,blue,False,60,3,"1,1,1,1,1,1,0,0",6,0.6763888888888889,blue,-6.0,1
009,19,blue,False,60,4,"1,1,1,1,1,1,0,0",6,0.7458333333333333,blue,-6.0,1
009,19,blue,False,60,5,"1,1,1,1,1,1,0,0",6,0.7694444444444444,blue,-6.0,1
009,19,blue,False,60,6,"1,1,1,1,1,1,0,0",6,0.7986111111111112,blue,-6.0,1
009,19,blue,False,60,7,"1,1,1,1,1,1,0,0",6,0.7305555555555556,blue,-6.0,1
009,19,blue,False,60,8,"1,1,1,1,1,1,0,0",6,0.6638888888888889,blue,-6.0,1
009,20,blue,False,60,0,"0,1,1,1,0,1,1,0",5,0.49722222222222223,blue,-0.5,1
009,20,blue,False,60,1,"0,1,1,1,0,1,1,0",5,0.4,blue,-0.5,1
009,20,blue,False,60,2,"0,1,1,1,0,1,1,0",5,0.49722222222222223,blue,-0.5,1
009,20,blue,False,60,3,"0,1,1,1,0,1,1,0",5,0.5680555555555555,blue,-0.5,1
009,20,blue,False,60,4,"0,1,1,1,0,1,1,0",5,0.6930555555555555,blue,-0.5,1
