Subject,Trial,HiddenColor,Display,Ratio,BeadPosition,Sequence,MajorityBeads,ProbEstimate,FinalChoice,EvidenceAsymmetry,Accuracy
027,1,green,False,60,0,"1,1,1,1,0,1,0,0",5,0.5027777777777778,green,-6.5,1
027,1,green,False,60,1,"1,1,1,1,0,1,0,0",5,0.4,green,-6.5,1
027,1,green,False,60,2,"1,1,1,1,0,1,0,0",5,0.35416666666666663,green,-6.5,1
027,1,green,False,60,3,"1,1,1,1,0,1,0,0",5,0.27361111111111114,green,-6.5,1
027,1,green,False,60,4,"1,1,1,1,0,1,0,0",5,0.22083333333333333,green,-6.5,1
027,1,green,False,60,5,"1,1,1,1,0,1,0,0",5,0.3138888888888889,green,-6.5,1
027,1,green,False,60,6,"1,1,1,1,0,1,0,0",5,0.39166666666666666,green,-6.5,1
027,1,green,False,60,7,"1,1,1,1,0,1,0,0",5,0.35833333333333334,green,-6.5,1
027,1,green,False,60,8,"1,1,1,1,0,1,0,0",5,0.4277777777777778,green,-6.5,1
027,2,green,False,60,0,"1,1,1,1,1,1,0,0",6,0.5027777777777778,green,-6.0,1
027,2,green,False,60,1,"1,1,1,1,1,1,0,0",6,0.4111111111111111,green,-6.0,1
027,2,green,False,60,2,"1,1,1,1,1,1,0,0",6,0.3847222222222222,green,-6.0,1
027,2,green,False,60,3,"1,1,1,1,1,1,0,0",6,0.35,green,-6.0,1
027,2,green,False,60,4,"1,1,1,1,1,1,0,0",6,0.31805555555555554,green,-6.0,1
027,2,green,False,60,5,"1,1,1,1,1,1,0,0",6,0.3027777777777778,green,-6.0,1
027,2,green,False,60,6,"1,1,1,1,1,1,0,0",6,0.2833333333333333,green,-6.0,1
027,2,green,False,60,7,"1,1,1,1,1,1,0,0",6,0.30694444444444446,green,-6.0,1
027,2,green,False,60,8,"1,1,1,1,1,1,0,0",6,0.32361111111111107,green,-6.0,1
027,3,blue,False,60,0,"0,1,1,0,1,1,1,0",5,0.5041666666666667,blue,0.5,1
027,3,blue,False,60,1,"0,1,1,0,1,1,1,0",5,0.4486111111111111,blue,0.5,1
027,3,blue,False,60,2,"0,1,1,0,1,1,1,0",5,0.5013888888888889,blue,0.5,1
027,3,blue,False,60,3,"0,1,1,0,1,1,1,0",5,0.5708333333333333,blue,0.5,1
027,3,blue,False,60,4,"0,1,1,0,1,1,1,0",5,0.5013888888888889,blue,0.5,1
027,3,blue,False,60,5,"0,1,1,0,1,1,1,0",5,0.5722222222222222,blue,0.5,1
027,3,blue,False,60,6,"0,1,1,0,1,1,1,0",5,0.6208333333333333,blue,0.5,1
027,3,blue,False,60,7,"0,1,1,0,1,1,1,0",5,0.6527777777777778,blue,0.5,1
027,3,blue,False,60,8,"0,1,1,0,1,1,1,0",5,0.6027777777777777,blue,0.5,1
027,4,green,False,60,0,"0,0,1,1,1,1,1,1",6,0.5,green,6.0,1
027,4,green,False,60,1,"0,0,1,1,1,1,1,1",6,0.6027777777777777,green,6.0,1
027,4,green,False,60,2,"0,0,1,1,1,1,1,1",6,0.6263888888888889,green,6.0,1
027,4,green,False,60,3,"0,0,1,1,1,1,1,1",6,0.6055555555555555,green,6.0,1
027,4,green,False,60,4,"0,0,1,1,1,1,1,1",6,0.5013888888888889,green,6.0,1
027,4,green,False,60,5,"0,0,1,1,1,1,1,1",6,0.4291666666666667,green,6.0,1
027,4,green,False,60,6,"0,0,1,1,1,1,1,1",6,0.38055555555555554,green,6.0,1
027,4,green,False,60,7,"0,0,1,1,1,1,1,1",6,0.3388888888888889,green,6.0,1
027,4,green,False,60,8,"0,0,1,1,1,1,1,1",6,0.3194444444444444,green,6.0,1
027,5,blue,False,60,0,"1,1,1,1,1,0,0,0",5,0.4986111111111111,green,-7.5,0
027,5,blue,False,60,1,"1,1,1,1,1,0,0,0",5,0.5833333333333334,green,-7.5,0
027,5,blue,False,60,2,"1,1,1,1,1,0,0,0",5,0.5888888888888889,green,-7.5,0
027,5,blue,False,60,3,"1,1,1,1,1,0,0,0",5,0.6263888888888889,green,-7.5,0
027,5,blue,False,60,4,"1,1,1,1,1,0,0,0",5,0.6402777777777777,green,-7.5,0
027,5,blue,False,60,5,"1,1,1,1,1,0,0,0",5,0.6694444444444445,green,-7.5,0
027,5,blue,False,60,6,"1,1,1,1,1,0,0,0",5,0.6347222222222222,green,-7.5,0
027,5,blue,False,60,7,"1,1,1,1,1,0,0,0",5,0.6013888888888889,green,-7.5,0
027,5,blue,False,60,8,"1,1,1,1,1,0,0,0",5,0.5972222222222222,green,-7.5,0
027,6,blue,False,60,0,"0,1,1,1,0,1,1,0",5,0.5027777777777778,blue,-0.5,1
027,6,blue,False,60,1,"0,1,1,1,0,1,1,0",5,0.44305555555555554,blue,-0.5,1
027,6,blue,False,60,2,"0,1,1,1,0,1,1,0",5,0.5055555555555555,blue,-0.5,1
027,6,blue,False,60,3,"0,1,1,1,0,1,1,0",5,0.5944444444444444,blue,-0.5,1
027,6,blue,False,60,4,"0,1,1,1,0,1,1,0",5,0.6013888888888889,blue,-0.5,1
027,6,blue,False,60,5,"0,1,1,1,0,1,1,0",5,0.5611111111111111,blue,-0.5,1
027,6,blue,False,60,6,"0,1,1,1,0,1,1,0",5,0.6027777777777777,blue,-0.5,1
027,6,blue,False,60,7,"0,1,1,1,0,1,1,0",5,0.6083333333333334,blue,-0.5,1
027,6,blue,False,60,8,"0,1,1,1,0,1,1,0",5,0.5694444444444444,blue,-0.5,1
027,7,blue,False,60,0,"0,0,1,0,1,1,1,1",5,0.5027777777777778,blue,6.5,1
027,7,blue,False,60,1,"0,0,1,0,1,1,1,1",5,0.4388888888888889,blue,6.5,1
027,7,blue,False,60,2,"0,0,1,0,1,1,1,1",5,0.4097222222222222,blue,6.5,1
027,7,blue,False,60,3,"0,0,1,0,1,1,1,1",5,0.44166666666666665,blue,6.5,1
027,7,blue,False,60,4,"0,0,1,0,1,1,1,1",5,0.3888888888888889,blue,6.5,1
027,7,blue,False,60,5,"0,0,1,0,1,1,1,1",5,0.43472222222222223,blue,6.5,1
027,7,blue,False,60,6,"0,0,1,0,1,1,1,1",5,0.49583333333333335,blue,6.5,1
027,7,blue,False,60,7,"0,0,1,0,1,1,1,1",5,0.5541666666666667,blue,6.5,1
027,7,blue,False,60,8,"0,0,1,0,1,1,1,1",5,0.5819444444444445,blue,6.5,1
027,8,blue,False,60,0,"1,1,1,1,1,0,1,1",7,0.49722222222222223,blue,-1.5,1
027,8,blue,False,60,1,"1,1,1,1,1,0,1,1",7,0.5625,blue,-1.5,1
027,8,blue,False,60,2,"1,1,1,1,1,0,1,1",7,0.6013888888888889,blue,-1.5,1
027,8,blue,False,60,3,"1,1,1,1,1,0,1,1",7,0.6291666666666667,blue,-1.5,1
027,8,blue,False,60,4,"1,1,1,1,1,0,1,1",7,0.6527777777777778,blue,-1.5,1
027,8,blue,False,60,5,"1,1,1,1,1,0,1,1",7,0.65,blue,-1.5,1
027,8,blue,False,60,6,"1,1,1,1,1,0,1,1",7,0.6083333333333334,blue,-1.5,1
027,8,blue,False,60,7,"1,1,1,1,1,0,1,1",7,0.6222222222222222,blue,-1.5,1
027,8,blue,False,60,8,"1,1,1,1,1,0,1,1",7,0.6222222222222222,blue,-1.5,1
027,9,green,False,90,0,"1,1,1,1,1,1,1,1",8,0.4986111111111111,green,0.0,1
027,9,green,False,90,1,"1,1,1,1,1,1,1,1",8,0.10694444444444445,green,0.0,1
027,9,green,False,90,2,"1,1,1,1,1,1,1,1",8,0.08611111111111114,green,0.0,1
027,9,green,False,90,3,"1,1,1,1,1,1,1,1",8,0.03888888888888886,green,0.0,1
027,9,green,False,90,4,"1,1,1,1,1,1,1,1",8,0.03472222222222221,green,0.0,1
027,9,green,False,90,5,"1,1,1,1,1,1,1,1",8,0.026388888888888906,green,0.0,1
027,9,green,False,90,6,"1,1,1,1,1,1,1,1",8,0.023611111111111138,green,0.0,1
027,9,green,False,90,7,"1,1,1,1,1,1,1,1",8,0.01944444444444443,green,0.0,1
027,9,green,False,90,8,"1,1,1,1,1,1,1,1",8,0.013888888888888895,green,0.0,1
027,10,blue,False,90,0,"0,0,1,1,1,1,1,1",6,0.49722222222222223,blue,6.0,1
027,10,blue,False,90,1,"0,0,1,1,1,1,1,1",6,0.1027777777777778,blue,6.0,1
027,10,blue,False,90,2,"0,0,1,1,1,1,1,1",6,0.0888888888888889,blue,6.0,1
027,10,blue,False,90,3,"0,0,1,1,1,1,1,1",6,0.2861111111111111,blue,6.0,1
027,10,blue,False,90,4,"0,0,1,1,1,1,1,1",6,0.5013888888888889,blue,6.0,1
027,10,blue,False,90,5,"0,0,1,1,1,1,1,1",6,0.6708333333333333,blue,6.0,1
027,10,blue,False,90,6,"0,0,1,1,1,1,1,1",6,0.8166666666666667,blue,6.0,1
027,10,blue,False,90,7,"0,0,1,1,1,1,1,1",6,0.8916666666666666,blue,6.0,1
027,10,blue,False,90,8,"0,0,1,1,1,1,1,1",6,0.9361111111111111,blue,6.0,1
027,11,green,False,90,0,"1,1,1,1,1,0,0,0",5,0.49722222222222223,green,-7.5,1
027,11,green,False,90,1,"1,1,1,1,1,0,0,0",5,0.09305555555555556,green,-7.5,1
027,11,green,False,90,2,"1,1,1,1,1,0,0,0",5,0.07083333333333336,green,-7.5,1
027,11,green,False,90,3,"1,1,1,1,1,0,0,0",5,0.05555555555555558,green,-7.5,1
027,11,green,False,90,4,"1,1,1,1,1,0,0,0",5,0.0402777777777778,green,-7.5,1
027,11,green,False,90,5,"1,1,1,1,1,0,0,0",5,0.03749999999999998,green,-7.5,1
027,11,green,False,90,6,"1,1,1,1,1,0,0,0",5,0.1111111111111111,green,-7.5,1
027,11,green,False,90,7,"1,1,1,1,1,0,0,0",5,0.16249999999999998,green,-7.5,1
027,11,green,False,90,8,"1,1,1,1,1,0,0,0",5,0.29166666666666663,green,-7.5,1
027,12,green,False,90,0,"1,1,1,1,1,1,1,0",7,0.5027777777777778,green,-3.5,1
027,12,green,False,90,1,"1,1,1,1,1,1,1,0",7,0.1027777777777778,green,-3.5,1
027,12,green,False,90,2,"1,1,1,1,1,1,1,0",7,0.09027777777777779,green,-3.5,1
027,12,green,False,90,3,"1,1,1,1,1,1,1,0",7,0.07083333333333336,green,-3.5,1
027,12,green,False,90,4,"1,1,1,1,1,1,1,0",7,0.05138888888888887,green,-3.5,1
027,12,green,False,90,5,"1,1,1,1,1,1,1,0",7,0.023611111111111138,green,-3.5,1
027,12,green,False,90,6,"1,1,1,1,1,1,1,0",7,0.016666666666666663,green,-3.5,1
027,12,green,False,90,7,"1,1,1,1,1,1,1,0",7,0.011111111111111127,green,-3.5,1
027,12,green,False,90,8,"1,1,1,1,1,1,1,0",7,0.03749999999999998,green,-3.5,1
027,13,green,False,90,0,"1,1,1,1,1,1,0,0",6,0.49722222222222223,green,-6.0,1
027,13,green,False,90,1,"1,1,1,1,1,1,0,0",6,0.1027777777777778,green,-6.0,1
027,13,green,False,90,2,"1,1,1,1,1,1,0,0",6,0.07500000000000001,green,-6.0,1
027,13,green,False,90,3,"1,1,1,1,1,1,0,0",6,0.056944444444444464,green,-6.0,1
027,13,green,False,90,4,"1,1,1,1,1,1,0,0",6,0.04305555555555557,green,-6.0,1
027,13,green,False,90,5,"1,1,1,1,1,1,0,0",6,0.030555555555555558,green,-6.0,1
027,13,green,False,90,6,"1,1,1,1,1,1,0,0",6,0.023611111111111138,green,-6.0,1
027,13,green,False,90,7,"1,1,1,1,1,1,0,0",6,0.07222222222222224,green,-6.0,1
027,13,green,False,90,8,"1,1,1,1,1,1,0,0",6,0.17083333333333334,green,-6.0,1
027,14,blue,False,90,0,"1,1,1,1,1,1,1,1",8,0.5041666666666667,blue,0.0,1
027,14,blue,False,90,1,"1,1,1,1,1,1,1,1",8,0.9013888888888889,blue,0.0,1
027,14,blue,False,90,2,"1,1,1,1,1,1,1,1",8,0.9111111111111111,blue,0.0,1
027,14,blue,False,90,3,"1,1,1,1,1,1,1,1",8,0.9305555555555556,blue,0.0,1
027,14,blue,False,90,4,"1,1,1,1,1,1,1,1",8,0.9430555555555555,blue,0.0,1
027,14,blue,False,90,5,"1,1,1,1,1,1,1,1",8,0.9638888888888889,blue,0.0,1
027,14,blue,False,90,6,"1,1,1,1,1,1,1,1",8,0.9680555555555556,blue,0.0,1
027,14,blue,False,90,7,"1,1,1,1,1,1,1,1",8,0.9736111111111111,blue,0.0,1
027,14,blue,False,90,8,"1,1,1,1,1,1,1,1",8,0.9875,blue,0.0,1
027,15,blue,False,90,0,"0,1,1,1,1,1,1,1",7,0.5027777777777778,blue,3.5,1
027,15,blue,False,90,1,"0,1,1,1,1,1,1,1",7,0.09722222222222221,blue,3.5,1
027,15,blue,False,90,2,"0,1,1,1,1,1,1,1",7,0.5041666666666667,blue,3.5,1
027,15,blue,False,90,3,"0,1,1,1,1,1,1,1",7,0.7472222222222222,blue,3.5,1
027,15,blue,False,90,4,"0,1,1,1,1,1,1,1",7,0.8666666666666667,blue,3.5,1
027,15,blue,False,90,5,"0,1,1,1,1,1,1,1",7,0.9152777777777779,blue,3.5,1
027,15,blue,False,90,6,"0,1,1,1,1,1,1,1",7,0.9513888888888888,blue,3.5,1
027,15,blue,False,90,7,"0,1,1,1,1,1,1,1",7,0.9777777777777779,blue,3.5,1
027,15,blue,False,90,8,"0,1,1,1,1,1,1,1",7,0.9861111111111112,blue,3.5,1
027,16,green,False,90,0,"1,1,1,1,1,0,1,1",7,0.5027777777777778,green,-1.5,1
027,16,green,False,90,1,"1,1,1,1,1,0,1,1",7,0.3208333333333333,green,-1.5,1
027,16,green,False,90,2,"1,1,1,1,1,0,1,1",7,0.061111111111111116,green,-1.5,1
027,16,green,False,90,3,"1,1,1,1,1,0,1,1",7,0.04444444444444445,green,-1.5,1
027,16,green,False,90,4,"1,1,1,1,1,0,1,1",7,0.030555555555555558,green,-1.5,1
027,16,green,False,90,5,"1,1,1,1,1,0,1,1",7,0.020833333333333315,green,-1.5,1
027,16,green,False,90,6,"1,1,1,1,1,0,1,1",7,0.10138888888888886,green,-1.5,1
027,16,green,False,90,7,"1,1,1,1,1,0,1,1",7,0.0888888888888889,green,-1.5,1
027,16,green,False,90,8,"1,1,1,1,1,0,1,1",7,0.07222222222222224,green,-1.5,1
027,17,green,False,60,0,"1,0,1,1,1,1,0,1",6,0.5041666666666667,green,0.0,1
027,17,green,False,60,1,"1,0,1,1,1,1,0,1",6,0.37083333333333335,green,0.0,1
027,17,green,False,60,2,"1,0,1,1,1,1,0,1",6,0.5027777777777778,green,0.0,1
027,17,green,False,60,3,"1,0,1,1,1,1,0,1",6,0.39305555555555555,green,0.0,1
027,17,green,False,60,4,"1,0,1,1,1,1,0,1",6,0.35138888888888886,green,0.0,1
027,17,green,False,60,5,"1,0,1,1,1,1,0,1",6,0.35138888888888886,green,0.0,1
027,17,green,False,60,6,"1,0,1,1,1,1,0,1",6,0.32361111111111107,green,0.0,1
027,17,green,False,60,7,"1,0,1,1,1,1,0,1",6,0.35416666666666663,green,0.0,1
027,17,green,False,60,8,"1,0,1,1,1,1,0,1",6,0.32638888888888884,green,0.0,1
027,18,blue,False,60,0,"1,1,0,1,1,1,0,0",5,0.4986111111111111,blue,-4.5,1
027,18,blue,False,60,1,"1,1,0,1,1,1,0,0",5,0.5555555555555556,blue,-4.5,1
027,18,blue,False,60,2,"1,1,0,1,1,1,0,0",5,0.575,blue,-4.5,1
027,18,blue,False,60,3,"1,1,0,1,1,1,0,0",5,0.5361111111111111,blue,-4.5,1
027,18,blue,False,60,4,"1,1,0,1,1,1,0,0",5,0.5777777777777777,blue,-4.5,1
027,18,blue,False,60,5,"1,1,0,1,1,1,0,0",5,0.6208333333333333,blue,-4.5,1
027,18,blue,False,60,6,"1,1,0,1,1,1,0,0",5,0.6569444444444444,blue,-4.5,1
027,18,blue,False,60,7,"1,1,0,1,1,1,0,0",5,0.6180555555555556,blue,-4.5,1
027,18,blue,False,60,8,"1,1,0,1,1,1,0,0",5,0.5916666666666667,blue,-4.5,1
027,19,blue,False,60,0,"0,1,1,1,1,1,1,1",7,0.5027777777777778,blue,3.5,1
027,19,blue,False,60,1,"0,1,1,1,1,1,1,1",7,0.43194444444444446,blue,3.5,1
027,19,blue,False,60,2,"0,1,1,1,1,1,1,1",7,0.4986111111111111,blue,3.5,1
027,19,blue,False,60,3,"0,1,1,1,1,1,1,1",7,0.5736111111111111,blue,3.5,1
027,19,blue,False,60,4,"0,1,1,1,1,1,1,1",7,0.5972222222222222,blue,3.5,1
027,19,blue,False,60,5,"0,1,1,1,1,1,1,1",7,0.6111111111111112,blue,3.5,1
027,19,blue,False,60,6,"0,1,1,1,1,1,1,1",7,0.6180555555555556,blue,3.5,1
027,19,blue,False,60,7,"0,1,1,1,1,1,1,1",7,0.6236111111111111,blue,3.5,1
027,19,blue,False,60,8,"0,1,1,1,1,1,1,1",7,0.6513888888888889,blue,3.5,1
027,20,green,False,60,0,"1,1,1,1,1,1,1,0",7,0.5027777777777778,green,-3.5,1
027,20,green,False,60,1,"1,1,1,1,1,1,1,0",7,0.4388888888888889,green,-3.5,1
027,20,green,False,60,2,"1,1,1,1,1,1,1,0",7,0.41527777777777775,green,-3.5,1
027,20,green,False,60,3,"1,1,1,1,1,1,1,0",7,0.4083333333333333,green,-3.5,1
027,20,green,False,60,4,"1,1,1,1,1,1,1,0",7,0.3875,green,-3.5,1
027,20,green,False,60,5,"1,1,1,1,1,1,1,0",7,0.3736111111111111,green,-3.5,1
027,20,green,False,60,6,"1,1,1,1,1,1,1,0",7,0.3597222222222222,green,-3.5,1
027,20,green,False,60,7,"1,1,1,1,1,1,1,0",7,0.34305555555555556,green,-3.5,1
027,20,green,False,60,8,"1,1,1,1,1,1,1,0",7,0.3652777777777778,green,-3.5,1
027,21,green,False,60,0,"0,0,1,1,1,0,1,1",5,0.5013888888888889,green,4.5,1
027,21,green,False,60,1,"0,0,1,1,1,0,1,1",5,0.5736111111111111,green,4.5,1
027,21,green,False,60,2,"0,0,1,1,1,0,1,1",5,0.5888888888888889,green,4.5,1
027,21,green,False,60,3,"0,0,1,1,1,0,1,1",5,0.5666666666666667,green,4.5,1
027,21,green,False,60,4,"0,0,1,1,1,0,1,1",5,0.5041666666666667,green,4.5,1
027,21,green,False,60,5,"0,0,1,1,1,0,1,1",5,0.4652777777777778,green,4.5,1
027,21,green,False,60,6,"0,0,1,1,1,0,1,1",5,0.5013888888888889,green,4.5,1
027,21,green,False,60,7,"0,0,1,1,1,0,1,1",5,0.4583333333333333,green,4.5,1
027,21,green,False,60,8,"0,0,1,1,1,0,1,1",5,0.4375,green,4.5,1
027,22,green,False,60,0,"0,0,0,1,1,1,1,1",5,0.49722222222222223,green,7.5,1
027,22,green,False,60,1,"0,0,0,1,1,1,1,1",5,0.5416666666666666,green,7.5,1
027,22,green,False,60,2,"0,0,0,1,1,1,1,1",5,0.5708333333333333,green,7.5,1
027,22,green,False,60,3,"0,0,0,1,1,1,1,1",5,0.5916666666666667,green,7.5,1
027,22,green,False,60,4,"0,0,0,1,1,1,1,1",5,0.5,green,7.5,1
027,22,green,False,60,5,"0,0,0,1,1,1,1,1",5,0.5763888888888888,green,7.5,1
027,22,green,False,60,6,"0,0,0,1,1,1,1,1",5,0.5,green,7.5,1
